Employee ID,StartDate,Title,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,DepartmentType,Division,DOB,State,GenderCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,Survey Date,Engagement Score,Satisfaction Score,Work-Life Balance Score,Training Date,Training Program Name,Training Type,Training Outcome,Training Duration(Days),Training Cost,Age
1320,2018-12-25,Administrative Assistant,WBL,Active,Part-Time,Zone B,Full-Time,Admin Offices,Wireline Construction,1983-06-09,MA,Female,White,Widowed,Fully Meets,3,2023-12-01,5,1,5,2022-08-25,Leadership Development,External,Completed,3,948.71,35
1321,2021-05-27,Accountant I,TNS,Active,Contract,Zone A,Full-Time,Admin Offices,Project Management - Con,1958-03-16,MA,Male,Black,Single,Fully Meets,3,2023-04-30,1,5,5,2023-01-19,Customer Service,Internal,Passed,5,308.77,63
1322,2023-02-02,Accountant I,TNS,Active,Full-Time,Zone B,Full-Time,Admin Offices,Executive,1985-05-18,MA,Female,Hispanic,Widowed,Fully Meets,3,2023-01-17,1,5,2,2023-02-24,Customer Service,External,Incomplete,1,891.25,38
1323,2022-12-06,Administrative Assistant,PL,Active,Full-Time,Zone B,Temporary,Admin Offices,Aerial,1953-03-19,MA,Female,Black,Divorced,Fully Meets,3,2023-02-05,5,1,5,2023-03-30,Customer Service,Internal,Passed,2,659.9,69
1324,2021-07-23,Accountant I,MSC,Active,Part-Time,Zone A,Part-Time,Admin Offices,General - Con,1986-10-28,MA,Female,Hispanic,Single,Fully Meets,3,2022-11-16,5,3,3,2022-09-30,Project Management,Internal,Failed,2,858.72,35
1325,2019-11-16,Accountant I,TNS,Active,Contract,Zone B,Temporary,Admin Offices,Engineers,1982-02-05,MA,Female,Black,Divorced,Fully Meets,3,2022-12-17,1,5,3,2023-03-28,Project Management,External,Failed,5,380.24,37
1326,2020-03-08,Sr. Network Engineer,PYZ,Active,Full-Time,Zone A,Temporary,Admin Offices,General - Eng,1977-11-17,MA,Male,White,Widowed,Fully Meets,3,2023-04-03,5,3,1,2023-05-01,Leadership Development,External,Passed,5,505.4,43
1327,2019-01-14,Sr. Network Engineer,WBL,Active,Part-Time,Zone B,Temporary,Admin Offices,Engineers,1960-02-20,MA,Male,White,Single,Fully Meets,3,2023-03-23,5,3,4,2023-07-02,Leadership Development,Internal,Passed,3,609.01,59
1328,2020-02-29,Sr. Network Engineer,NEL,Active,Part-Time,Zone C,Full-Time,IT/IS,Executive,1975-12-24,MA,Male,Asian,Single,Fully Meets,3,2022-07-11,1,4,3,2023-03-24,Customer Service,Internal,Failed,3,656.38,45
1329,2022-11-25,Software Engineer,PL,Active,Contract,Zone B,Part-Time,Software Engineering,Field Operations,1958-01-11,MA,Male,Black,Widowed,Fully Meets,3,2023-05-23,3,2,5,2023-06-11,Project Management,External,Passed,5,692.63,64
1330,2022-09-15,Accountant I,MSC,Active,Full-Time,Zone A,Part-Time,Admin Offices,General - Con,1990-01-03,MA,Female,White,Divorced,Fully Meets,3,2022-09-25,3,5,2,2022-11-20,Project Management,Internal,Incomplete,3,633.72,32
1331,2021-08-11,Accountant I,TNS,Active,Full-Time,Zone C,Temporary,Admin Offices,People Services,1946-10-20,MA,Female,Black,Widowed,Fully Meets,3,2023-05-16,3,2,5,2022-09-14,Communication Skills,Internal,Failed,2,517.62,75
1332,2023-08-03,Sr. Network Engineer,PYZ,Active,Contract,Zone B,Part-Time,Admin Offices,Wireline Construction,1946-10-22,MA,Male,Hispanic,Divorced,Fully Meets,3,2023-04-13,1,2,5,2022-08-13,Leadership Development,External,Incomplete,4,231.76,77
1333,2022-03-14,Sr. Network Engineer,WBL,Active,Part-Time,Zone A,Part-Time,IT/IS,Field Operations,1978-04-15,MA,Male,Black,Divorced,Fully Meets,3,2023-01-29,3,4,5,2023-03-01,Customer Service,Internal,Passed,2,605.12,44
1334,2020-09-01,Sr. Network Engineer,NEL,Active,Full-Time,Zone B,Part-Time,IT/IS,Underground,1952-09-23,MA,Male,Other,Widowed,Fully Meets,3,2022-12-21,1,3,1,2023-04-01,Project Management,Internal,Failed,1,297.12,68
1335,2021-10-31,Software Engineer,NEL,Active,Contract,Zone A,Full-Time,Software Engineering,General - Con,1947-11-24,MA,Female,White,Divorced,Fully Meets,3,2022-09-10,4,5,5,2023-02-20,Leadership Development,Internal,Incomplete,2,384.43,74
1336,2020-02-26,Accountant I,TNS,Active,Full-Time,Zone A,Part-Time,Admin Offices,Field Operations,1947-07-14,MA,Female,Black,Married,Fully Meets,3,2023-09-03,5,1,4,2022-12-19,Leadership Development,Internal,Passed,4,969.95,73
1337,2018-08-10,Accountant I,WBL,Active,Full-Time,Zone A,Temporary,Admin Offices,General - Con,1953-03-30,MA,Female,White,Single,Fully Meets,3,2022-01-11,3,3,4,2023-01-17,Project Management,External,Failed,5,719.7,65
1338,2020-09-30,Sr. Network Engineer,BPC,Active,Contract,Zone C,Part-Time,Admin Offices,Shop (Fleet),1988-03-14,MA,Male,Other,Widowed,Fully Meets,3,2022-10-20,1,1,1,2022-10-30,Leadership Development,External,Incomplete,1,355.83,32
1339,2021-04-01,Sr. Network Engineer,CCDR,Active,Contract,Zone B,Temporary,IT/IS,Wireline Construction,1981-11-19,MA,Male,Hispanic,Widowed,Fully Meets,3,2022-02-12,1,3,2,2022-11-24,Customer Service,Internal,Incomplete,3,754.47,40
1340,2021-03-21,Sr. Network Engineer,EW,Active,Full-Time,Zone B,Part-Time,IT/IS,General - Eng,1945-03-22,MA,Male,White,Divorced,Fully Meets,3,2023-05-28,5,4,4,2023-02-06,Leadership Development,External,Incomplete,2,890.39,76
1341,2021-11-03,Software Engineering Manager,CCDR,Active,Part-Time,Zone C,Full-Time,Software Engineering,Engineers,1979-02-22,MA,Female,Hispanic,Single,Fully Meets,3,2023-05-15,1,3,4,2023-02-14,Project Management,Internal,Passed,3,268.78,42
1342,2019-06-22,Accountant I,EW,Active,Full-Time,Zone B,Part-Time,Admin Offices,Aerial,1985-06-30,MA,Female,Asian,Single,Fully Meets,3,2022-12-20,3,2,2,2023-01-28,Project Management,Internal,Failed,4,930.72,34
1343,2019-11-12,Accountant I,MSC,Active,Contract,Zone B,Temporary,Admin Offices,Shop (Fleet),1958-05-31,MA,Female,White,Married,Fully Meets,3,2022-07-09,1,2,3,2022-09-02,Customer Service,External,Completed,5,924.85,61
1344,2022-09-20,Accountant I,TNS,Active,Part-Time,Zone A,Part-Time,Admin Offices,General - Con,1980-12-21,MA,Male,White,Single,Fully Meets,3,2022-08-23,1,4,5,2022-11-01,Technical Skills,Internal,Incomplete,5,284.38,42
1345,2023-01-27,Sr. Network Engineer,PYZ,Active,Full-Time,Zone A,Full-Time,Admin Offices,Fielders,1978-05-13,MA,Male,Other,Single,Fully Meets,3,2022-08-28,2,4,4,2022-11-30,Communication Skills,External,Passed,1,395.1,45
1346,2021-02-21,Sr. Network Engineer,WBL,Active,Contract,Zone C,Temporary,IT/IS,Field Operations,1948-09-13,MA,Male,White,Divorced,Fully Meets,3,2023-04-28,4,2,3,2023-07-02,Technical Skills,External,Failed,2,501.64,73
1347,2022-03-04,Sr. Network Engineer,NEL,Active,Part-Time,Zone B,Full-Time,IT/IS,General - Con,1995-03-21,MA,Male,Hispanic,Married,Fully Meets,3,2023-02-28,4,3,1,2022-10-22,Communication Skills,Internal,Failed,5,792.72,27
1349,2021-08-02,Accountant I,EW,Active,Full-Time,Zone B,Part-Time,Admin Offices,Safety,1949-11-27,MA,Female,White,Divorced,Fully Meets,3,2023-04-21,1,2,3,2022-11-26,Technical Skills,Internal,Incomplete,3,870.01,72
1350,2022-03-04,Accountant I,MSC,Active,Part-Time,Zone B,Temporary,Admin Offices,Field Operations,1968-02-11,MA,Female,Black,Divorced,Fully Meets,3,2023-05-03,3,4,5,2023-01-29,Leadership Development,Internal,Incomplete,2,610.06,54
1351,2021-03-28,Accountant I,TNS,Active,Contract,Zone C,Part-Time,Admin Offices,Field Operations,1998-05-03,MA,Male,White,Divorced,Fully Meets,3,2023-01-18,4,1,5,2022-12-20,Project Management,Internal,Passed,2,278.16,23
1352,2018-08-08,Sr. Network Engineer,PYZ,Active,Contract,Zone B,Full-Time,Admin Offices,Field Operations,1974-06-18,MA,Male,Other,Divorced,Fully Meets,3,2023-03-06,4,2,1,2022-11-01,Communication Skills,External,Completed,4,218.93,44
1353,2020-09-15,Sr. Network Engineer,WBL,Active,Part-Time,Zone A,Temporary,IT/IS,Field Operations,1946-04-03,MA,Male,White,Single,Fully Meets,3,2022-11-10,5,1,5,2022-12-16,Communication Skills,Internal,Incomplete,5,179.21,74
1355,2021-06-16,Administrative Assistant,SVG,Active,Full-Time,Zone B,Temporary,Admin Offices,General - Con,1945-05-20,MA,Female,Hispanic,Single,Fully Meets,3,2023-01-28,2,2,3,2023-03-13,Project Management,Internal,Completed,5,534.28,76
1356,2023-03-20,Accountant I,EW,Active,Part-Time,Zone A,Temporary,Admin Offices,Engineers,1988-12-06,MA,Female,Hispanic,Married,Fully Meets,3,2022-08-14,1,1,1,2023-04-06,Technical Skills,Internal,Incomplete,3,301.39,35
1357,2018-09-07,Accountant I,MSC,Active,Full-Time,Zone C,Temporary,Admin Offices,Engineers,1972-04-07,MA,Male,Black,Divorced,Fully Meets,3,2023-01-30,1,4,3,2023-05-26,Project Management,External,Incomplete,3,231.65,46
1358,2018-11-08,Accountant I,TNS,Active,Part-Time,Zone B,Full-Time,Admin Offices,Field Operations,1996-03-29,MA,Male,Black,Married,Fully Meets,3,2023-02-25,1,2,5,2022-08-10,Communication Skills,Internal,Completed,2,994.81,22
1359,2019-01-26,Sr. Network Engineer,BPC,Active,Full-Time,Zone A,Part-Time,Admin Offices,Catv,1998-03-19,MA,Male,Asian,Married,Fully Meets,3,2023-09-01,4,5,1,2023-02-14,Customer Service,External,Incomplete,4,729.91,21
1360,2021-08-30,Sr. Network Engineer,CCDR,Active,Contract,Zone B,Full-Time,IT/IS,Field Operations,1964-09-25,MA,Male,Asian,Divorced,PIP,3,2023-03-31,5,2,1,2022-09-20,Leadership Development,Internal,Passed,2,538.02,57
1362,2019-11-10,Administrative Assistant,SVG,Active,Full-Time,Zone C,Part-Time,Admin Offices,General - Con,1983-11-10,MA,Female,Asian,Widowed,Exceeds,3,2023-11-01,5,2,5,2022-08-29,Customer Service,Internal,Passed,4,196.94,36
1363,2023-07-28,Accountant I,EW,Active,Full-Time,Zone A,Full-Time,Admin Offices,General - Con,1982-04-21,MA,Female,Asian,Divorced,PIP,3,2023-06-19,5,2,2,2022-12-15,Project Management,Internal,Completed,2,285.83,41
1364,2019-04-03,Accountant I,MSC,Active,Contract,Zone C,Temporary,Admin Offices,Finance & Accounting,1973-01-20,MA,Male,White,Divorced,Exceeds,3,2023-03-05,2,2,4,2022-12-28,Project Management,External,Incomplete,4,818.6,46
1365,2019-07-24,Accountant I,TNS,Active,Contract,Zone C,Part-Time,Admin Offices,Field Operations,1982-07-13,MA,Male,Hispanic,Widowed,Exceeds,3,2022-08-10,5,1,2,2023-04-10,Leadership Development,External,Incomplete,1,610.97,37
1366,2022-04-29,Sr. Network Engineer,PYZ,Active,Contract,Zone B,Temporary,IT/IS,General - Con,1950-01-15,MA,Male,Black,Single,Exceeds,3,2022-08-17,1,4,2,2022-11-18,Technical Skills,Internal,Completed,1,762.83,72
1367,2020-10-06,Sr. Network Engineer,WBL,Active,Part-Time,Zone B,Temporary,IT/IS,Executive,1990-12-08,MA,Female,White,Divorced,Exceeds,3,2023-07-20,1,4,3,2022-09-20,Project Management,External,Incomplete,5,438.44,30
1368,2020-04-04,Sr. Accountant,PYZ,Active,Part-Time,Zone C,Temporary,Admin Offices,General - Sga,1993-08-26,MA,Female,White,Widowed,Exceeds,3,2022-04-10,2,2,2,2022-10-19,Project Management,Internal,Incomplete,4,271.9,27
1369,2021-03-26,Administrative Assistant,CCDR,Active,Contract,Zone C,Full-Time,Sales,Aerial,1974-03-24,MA,Female,Black,Married,Exceeds,3,2023-08-03,2,4,3,2023-01-31,Communication Skills,External,Incomplete,2,629.2,47
1370,2022-05-19,Administrative Assistant,SVG,Active,Part-Time,Zone A,Temporary,Admin Offices,General - Con,1992-12-13,MA,Female,Black,Married,Exceeds,3,2023-07-19,1,2,1,2022-09-06,Leadership Development,Internal,Incomplete,1,850.28,30
1371,2021-08-28,Accountant I,EW,Active,Contract,Zone A,Part-Time,Admin Offices,Field Operations,1957-07-05,MA,Female,Black,Married,Exceeds,3,2023-05-19,1,1,2,2022-10-01,Leadership Development,External,Passed,1,321.25,64
1372,2022-11-24,Accountant I,MSC,Active,Contract,Zone A,Full-Time,Admin Offices,Aerial,1991-08-19,MA,Male,White,Single,Exceeds,3,2023-07-30,3,1,4,2023-06-03,Customer Service,Internal,Passed,1,475.32,31
1373,2022-01-12,Accountant I,TNS,Active,Contract,Zone A,Part-Time,Admin Offices,Field Operations,1986-04-20,MA,Male,Other,Divorced,Exceeds,3,2023-12-06,1,2,5,2022-09-08,Leadership Development,External,Failed,4,847.2,36
1374,2019-07-07,Sr. Network Engineer,PYZ,Active,Part-Time,Zone B,Temporary,IT/IS,Aerial,1942-12-09,MA,Female,White,Married,Exceeds,3,2023-08-02,5,5,4,2022-10-08,Customer Service,Internal,Completed,1,983.35,77
1375,2021-07-14,Sr. Accountant,PYZ,Active,Contract,Zone B,Full-Time,Admin Offices,Technology / It,1999-07-07,MA,Female,Asian,Divorced,Exceeds,3,2022-09-28,1,3,2,2023-06-25,Technical Skills,External,Passed,3,880.9,22
1376,2019-12-03,Administrative Assistant,CCDR,Active,Full-Time,Zone B,Temporary,Sales,Field Operations,1958-08-12,MA,Female,Other,Single,Exceeds,3,2023-12-06,4,3,5,2023-08-02,Customer Service,External,Completed,3,795.72,61
1377,2021-03-03,Administrative Assistant,SVG,Active,Part-Time,Zone A,Full-Time,Admin Offices,General - Con,1968-05-18,MA,Female,White,Divorced,Exceeds,3,2023-05-03,5,5,4,2023-06-20,Communication Skills,Internal,Completed,2,909.56,53
1378,2022-06-13,Accountant I,EW,Active,Full-Time,Zone C,Part-Time,Admin Offices,Fielders,1975-06-03,MA,Female,White,Married,PIP,3,2023-03-02,1,4,5,2023-01-28,Communication Skills,External,Failed,5,145.7,47
1379,2023-01-23,Accountant I,MSC,Active,Part-Time,Zone A,Temporary,Admin Offices,General - Sga,1984-10-21,MA,Male,White,Widowed,Exceeds,3,2023-02-28,5,2,5,2023-03-06,Communication Skills,Internal,Passed,1,397.48,39
1380,2020-09-06,Accountant I,TNS,Active,Part-Time,Zone A,Temporary,Admin Offices,Field Operations,1953-04-05,MA,Male,Hispanic,Single,Exceeds,3,2022-12-27,1,1,2,2023-05-26,Communication Skills,External,Failed,3,326.7,67
1381,2022-10-17,Sr. Network Engineer,PYZ,Active,Full-Time,Zone A,Temporary,IT/IS,Aerial,2000-01-11,MA,Female,Other,Single,PIP,3,2023-10-07,2,2,1,2022-09-20,Leadership Development,Internal,Failed,4,718.16,22
1382,2019-06-07,Sr. Accountant,TNS,Active,Full-Time,Zone B,Part-Time,Admin Offices,Field Operations,1968-03-16,MA,Female,White,Widowed,Exceeds,3,2022-11-30,2,1,1,2023-02-21,Communication Skills,Internal,Passed,5,162.46,51
1383,2022-01-28,Sr. Accountant,BPC,Active,Contract,Zone C,Part-Time,Admin Offices,General - Con,1994-10-10,MA,Female,Hispanic,Divorced,Exceeds,3,2022-02-09,4,1,5,2023-01-15,Customer Service,Internal,Completed,3,924.64,28
1384,2020-07-01,Administrative Assistant,CCDR,Active,Part-Time,Zone B,Full-Time,Admin Offices,Field Operations,1956-12-03,MA,Female,Other,Single,PIP,3,2023-05-05,2,3,4,2022-10-04,Leadership Development,Internal,Passed,4,628.48,64
1385,2020-05-30,Administrative Assistant,SVG,Active,Full-Time,Zone C,Part-Time,Admin Offices,Field Operations,1966-09-05,MA,Female,Hispanic,Divorced,PIP,3,2022-11-09,3,1,3,2023-06-27,Communication Skills,Internal,Passed,1,678.07,54
1386,2019-10-05,Accountant I,EW,Active,Contract,Zone C,Full-Time,Admin Offices,General - Con,1976-08-19,MA,Female,White,Married,Exceeds,3,2023-03-18,2,4,5,2023-06-29,Technical Skills,External,Passed,1,106.91,43
1387,2021-11-06,Accountant I,MSC,Active,Contract,Zone B,Full-Time,Admin Offices,General - Con,1951-08-27,MA,Male,Hispanic,Divorced,PIP,3,2023-03-29,5,1,2,2022-12-20,Communication Skills,External,Incomplete,1,195.95,70
1388,2019-05-09,Accountant I,TNS,Active,Part-Time,Zone B,Full-Time,Admin Offices,Field Operations,1970-12-23,MA,Female,Black,Single,Exceeds,3,2023-07-15,5,2,4,2023-04-18,Communication Skills,External,Completed,1,918.34,49
1389,2019-10-28,Production Technician II,NEL,Active,Part-Time,Zone A,Full-Time,Production       ,Isp,1962-11-11,MA,Male,Hispanic,Widowed,Exceeds,3,2023-02-25,4,4,3,2023-01-16,Communication Skills,External,Incomplete,3,425.34,57
1390,2019-01-11,Production Technician I,SVG,Active,Contract,Zone C,Part-Time,Production       ,General - Con,1955-12-21,MA,Male,Asian,Married,Exceeds,3,2023-01-23,2,3,4,2023-03-03,Communication Skills,External,Completed,3,512.53,64
1391,2020-04-02,Production Technician I,MSC,Active,Contract,Zone A,Temporary,Production       ,Wireless,1941-11-18,MA,Female,Other,Single,Needs Improvement,3,2022-11-08,4,1,1,2023-02-05,Leadership Development,External,Completed,3,146.48,79
1392,2019-06-07,Production Technician I,PL,Active,Part-Time,Zone A,Part-Time,Production       ,Field Operations,1955-02-25,MA,Female,Hispanic,Widowed,Exceeds,3,2022-09-19,4,4,3,2023-04-20,Leadership Development,External,Completed,3,578.62,64
1393,2021-11-22,Production Technician I,SVG,Active,Part-Time,Zone C,Part-Time,Production       ,General - Con,1947-03-20,MA,Female,Other,Single,Exceeds,3,2023-06-17,4,4,4,2023-04-02,Technical Skills,External,Failed,3,255.61,74
1394,2019-01-19,Production Technician I,NEL,Active,Full-Time,Zone A,Part-Time,Production       ,Field Operations,1943-05-13,MA,Male,Black,Married,Exceeds,3,2023-07-07,1,2,2,2023-02-13,Leadership Development,Internal,Passed,5,370.26,76
1395,2021-12-17,Production Technician II,SVG,Terminated,Full-Time,Zone C,Part-Time,Production       ,General - Con,1960-11-14,MA,Male,Black,Divorced,Exceeds,3,2023-05-31,4,1,2,2022-12-28,Communication Skills,Internal,Failed,2,302.97,61
1396,2019-05-04,Production Technician I,SVG,Active,Part-Time,Zone A,Full-Time,Production       ,General - Eng,1956-07-09,MA,Female,Hispanic,Married,Exceeds,3,2023-07-07,2,1,3,2022-09-13,Communication Skills,Internal,Completed,3,632.28,63
1397,2018-12-25,Production Technician I,MSC,Active,Contract,Zone A,Part-Time,Production       ,General - Con,1981-02-26,MA,Male,Other,Single,Exceeds,3,2023-03-31,3,2,3,2023-03-01,Customer Service,Internal,Incomplete,2,669.41,37
1398,2021-01-03,Production Technician I,PYZ,Active,Part-Time,Zone C,Full-Time,Production       ,Splicing,1972-12-12,MA,Female,White,Single,Needs Improvement,3,2023-07-04,1,1,1,2023-01-04,Communication Skills,External,Passed,3,191.99,49
1399,2023-06-15,Production Technician I,BPC,Active,Part-Time,Zone C,Full-Time,Production       ,General - Con,1977-12-15,MA,Female,Other,Widowed,Needs Improvement,3,2023-07-03,1,4,4,2023-05-02,Customer Service,Internal,Incomplete,2,695.11,46
1400,2018-08-29,Production Technician II,NEL,Active,Full-Time,Zone B,Full-Time,Production       ,Field Operations,1955-03-04,MA,Female,White,Divorced,Exceeds,3,2023-05-17,2,3,3,2022-08-06,Communication Skills,Internal,Failed,2,634.92,63
1401,2019-01-04,Production Technician I,PL,Active,Contract,Zone B,Part-Time,Production       ,Splicing,1967-08-17,MA,Male,White,Single,Exceeds,3,2022-04-11,2,5,3,2023-07-03,Communication Skills,Internal,Incomplete,5,873.98,52
1402,2021-09-10,Production Technician I,MSC,Active,Full-Time,Zone B,Full-Time,Production       ,General - Sga,1988-12-10,MA,Female,White,Divorced,Exceeds,3,2023-07-13,2,4,4,2022-10-14,Communication Skills,External,Passed,3,602.33,33
1403,2021-07-08,Production Technician I,SVG,Active,Full-Time,Zone B,Temporary,Production       ,Field Operations,1944-09-12,MA,Female,White,Widowed,Exceeds,3,2022-12-25,1,3,2,2023-06-08,Technical Skills,Internal,Failed,3,807.02,77
1404,2018-11-01,Production Technician II,BPC,Terminated,Contract,Zone B,Part-Time,Production       ,Finance & Accounting,1978-06-12,MA,Male,Hispanic,Single,Exceeds,3,2023-02-18,1,2,2,2022-10-02,Project Management,Internal,Completed,4,411.94,40
